Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod
ff3735f4-7bae-474b-a9f7-917316f998a3,[],0.0020866019767709076,0,N/A,2,False,N/A,N/A,False,1.2806232389993966,N/A,N/A,1.2565077969920821,9,6.5087981056422e-05,0.04220829001860693
c4a7e7d0-3985-44a1-890f-ec7282b32a0e,['!(num_of_cubes_0 & !ack_ver_hor_0 & !color_2)'],3.9112088400288485,1,ff3735f4-7bae-474b-a9f7-917316f998a3,2,False,N/A,N/A,False,1.3172491950099356,N/A,N/A,1.1886872710310854,9,5.496997619047761e-05,0.03785245004110038
a951055b-a4b3-492b-9adc-dcaacd7ca753,['G(!(num_of_cubes_0 & !ack_ver_hor_0 & !color_2))'],3.9112226919969544,1,ff3735f4-7bae-474b-a9f7-917316f998a3,2,False,N/A,N/A,False,1.3887267429963686,N/A,N/A,1.098224957997445,9,5.6222022976726294e-05,0.038921375991776586
b65b52c5-9610-4fbf-90c9-021849d94ce8,"['!(!ack_ver_hor_0 & num_of_cubes_0 & !color_1)', '!(num_of_cubes_0 & !ack_ver_hor_0 & !color_2)']",8.031441978004295,2,c4a7e7d0-3985-44a1-890f-ec7282b32a0e,1,False,N/A,N/A,False,1.294549593992997,N/A,N/A,1.2478605640353635,65,5.7653000112622976e-05,0.03821505099767819
a349c543-6429-42cf-86f4-551e7da726ec,"['!(num_of_cubes_0 & !ack_ver_hor_0 & !color_2)', 'G(!(!ack_ver_hor_0 & num_of_cubes_0 & !color_1))']",8.031458454031963,2,c4a7e7d0-3985-44a1-890f-ec7282b32a0e,0,False,N/A,N/A,False,1.3658921120222658,N/A,N/A,1.9103555349865928,65,4.550092853605747e-07,0.04907028400339186
722da98f-7ece-4a7e-9b1e-a791a79f1b87,"['!(!ack_ver_hor_0 & num_of_cubes_0 & !color_1)', 'G(!(num_of_cubes_0 & !ack_ver_hor_0 & !color_2))']",12.02523339499021,2,a951055b-a4b3-492b-9adc-dcaacd7ca753,1,False,N/A,N/A,False,1.2805945909931324,N/A,N/A,1.559118914999999,65,0.00012924900511279702,0.0466833189711906
ff9d4e5a-d189-4e3b-8f38-bd6df3416e21,"['G(!(!ack_ver_hor_0 & num_of_cubes_0 & !color_1))', 'G(!(num_of_cubes_0 & !ack_ver_hor_0 & !color_2))']",12.02524807403097,2,a951055b-a4b3-492b-9adc-dcaacd7ca753,0,False,N/A,N/A,False,1.3974976780009456,N/A,N/A,1.8974949039984494,321,1.9202707335352898e-07,0.041151462006382644
68028d68-dedf-46f4-816b-47ca68146f78,"['!(!ack_ver_hor_0 & num_of_cubes_0 & !color_1)', '!(num_of_cubes_0 & !ack_ver_hor_0 & !color_2)', 'G(!(num_of_cubes_0 & !ack_ver_hor_0 & !color_2))']",15.98583551403135,3,b65b52c5-9610-4fbf-90c9-021849d94ce8,1,False,N/A,N/A,False,1.3314065519953147,N/A,N/A,1.6612883700290695,65,5.329499254003167e-05,0.037257043994031847
f6e0516e-8ae4-47bb-b934-4b30ba3eed23,"['!(!ack_ver_hor_0 & num_of_cubes_0 & !color_1)', 'G(!(!haltButton_0))', 'G(!(num_of_cubes_0 & !ack_ver_hor_0 & !color_2))']",25.250711698026862,3,722da98f-7ece-4a7e-9b1e-a791a79f1b87,1,False,N/A,N/A,False,1.2726785069680773,N/A,N/A,1.6636661849915981,65,0.0001460869680158794,0.04157969501102343
9ee9da10-4018-4833-b719-9ce63da77b4a,"['!(!ack_ver_hor_0 & num_of_cubes_0 & !color_1)', '!(num_of_cubes_0 & !ack_ver_hor_0 & !color_2)', 'G(!(num_of_cubes_0 & !ack_ver_hor_0 & !color_1))', 'G(!(num_of_cubes_0 & !ack_ver_hor_0 & !color_2))']",34.599555625987705,4,68028d68-dedf-46f4-816b-47ca68146f78,1,False,N/A,N/A,False,1.392181197006721,N/A,N/A,2.4035032789688557,321,5.735497688874602e-05,0.04095065098954365
aca77e3d-31a6-4399-a41c-08fbb253cd9b,"['!(!ack_ver_hor_0 & num_of_cubes_0 & !color_1)', 'FALSE', 'G(!(!haltButton_0))', 'G(!(num_of_cubes_0 & !ack_ver_hor_0 & !color_2))']",38.992410317005124,4,f6e0516e-8ae4-47bb-b934-4b30ba3eed23,0,True,False,N/A,False,1.3771651239949279,1.1900220200186595,N/A,N/A,N/A,N/A,N/A
de1586ec-a7f0-41f4-8c42-df9dc4801251,"['!(!ack_ver_hor_0 & num_of_cubes_0 & !color_1)', '!(num_of_cubes_0 & !ack_ver_hor_0 & !color_2)', 'G(!(!haltButton_0))', 'G(!(num_of_cubes_0 & !ack_ver_hor_0 & !color_1))', 'G(!(num_of_cubes_0 & !ack_ver_hor_0 & !color_2))']",44.561605166003574,5,9ee9da10-4018-4833-b719-9ce63da77b4a,1,False,N/A,N/A,False,1.392465946963057,N/A,N/A,2.462695933994837,321,0.0001150239841081202,0.04548900999361649
4b801924-e81b-400d-b63f-58ff92374077,"['!(!ack_ver_hor_0 & num_of_cubes_0 & !color_1)', '!(num_of_cubes_0 & !ack_ver_hor_0 & !color_2)', 'FALSE', 'G(!(!haltButton_0))', 'G(!(num_of_cubes_0 & !ack_ver_hor_0 & !color_1))', 'G(!(num_of_cubes_0 & !ack_ver_hor_0 & !color_2))']",52.69323421898298,6,de1586ec-a7f0-41f4-8c42-df9dc4801251,0,True,False,N/A,False,1.4326626909896731,1.3861255189985968,N/A,N/A,N/A,N/A,N/A
