Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod,NumVariables,ContainsAux,d1,d2,nummaxentropysccs,d3
50b61e7e-88c0-4839-9f2a-4e21ddf62068,[],0.0020666850032284,0,,3,False,,,False,1.6200038969982415,,,1.3632595840026625,2.0,7.727002957835793e-05,0.0752346430090256,,False,,,,
4923afd7-b990-4311-bd40-a061305b9b28,['G(F(!(!spec_policy_1 & !obstacle_0 & eNV_CONSTRAINT_0_respondsTo_responded & !spec_policy_2 & sideSense_0 & !spec_policy_0 & (!(!spec_policy_2 & !spec_policy_1 & !spec_policy_0) | !parkResult_0) & !parkResult_0)))'],4.597730221983511,1,50b61e7e-88c0-4839-9f2a-4e21ddf62068,1,False,,,False,1.503318256989587,,,1.3892117889481597,3.0,9.555602446198463e-05,0.027342404006049,,True,,,,
4a98a8c8-d427-4b56-ab98-03f9896b302f,['!(!obstacle_0 & sideSense_0 & !parkResult_0)'],4.597749386972282,1,50b61e7e-88c0-4839-9f2a-4e21ddf62068,1,False,,,False,1.4135164579492994,,,1.5737236369750462,6.0,6.685999687761068e-05,0.0327010310138575,,False,,,,
39516b80-9f1e-4f33-a36d-043218c1f4ad,['G(!(!obstacle_0 & sideSense_0 & !parkResult_0))'],4.597759476979263,1,50b61e7e-88c0-4839-9f2a-4e21ddf62068,1,False,,,False,1.8203185530146584,,,1.706496303959284,9.0,7.142999675124884e-05,0.0396874960279092,,False,,,,
f663695b-6699-46e7-afe0-45308fc8a025,"['FALSE', 'G(F(!(!spec_policy_1 & !obstacle_0 & eNV_CONSTRAINT_0_respondsTo_responded & !spec_policy_2 & sideSense_0 & !spec_policy_0 & (!(!spec_policy_2 & !spec_policy_1 & !spec_policy_0) | !parkResult_0) & !parkResult_0)))']",9.04798736597877,2,4923afd7-b990-4311-bd40-a061305b9b28,0,True,False,,False,1.8968523349612951,1.8292745299986564,,,,,,,True,,,,
ee66f254-1f26-4a76-af1e-f21e729901e1,"['!(!obstacle_0 & sideSense_0 & !parkResult_0)', 'G(F(!(!spec_policy_2)))']",13.480089439020958,2,4a98a8c8-d427-4b56-ab98-03f9896b302f,1,False,,,False,1.8157125360448845,,,1.686406934983097,43.0,6.242899689823389e-05,0.0597042819717898,,False,,,,
25748389-9d19-4305-a198-6b66376b4dc9,"['G(!(!obstacle_0 & sideSense_0 & !parkResult_0))', 'G(F(!(!spec_policy_2) & !(!spec_policy_0)))']",18.86454383999808,2,39516b80-9f1e-4f33-a36d-043218c1f4ad,1,False,,,False,1.71868234599242,,,1.643065036041662,9.0,9.21979662962258e-05,0.0370926440227776,,False,,,,
e31276c6-f5ff-4e59-8a61-841880255ee3,"['!(!obstacle_0 & sideSense_0 & !parkResult_0)', 'G(F(!(!spec_policy_2) & !(!spec_policy_0)))', 'G(F(!(!spec_policy_2)))']",27.94340279698372,3,ee66f254-1f26-4a76-af1e-f21e729901e1,1,False,,,False,1.6067542230011895,,,1.753474452008959,47.0,7.713597733527422e-05,0.031871240993496,,False,,,,
f5ee378f-2b59-4698-bfde-fd18bad9b8f7,"['FALSE', 'G(!(!obstacle_0 & sideSense_0 & !parkResult_0))', 'G(F(!(!spec_policy_2) & !(!spec_policy_0)))']",33.09483686398016,3,25748389-9d19-4305-a198-6b66376b4dc9,0,True,False,,False,1.7583436080021784,2.156974814017304,,,,,,,False,,,,
4cc01e5b-caf2-4f03-9db2-50ad865017f9,"['!(!obstacle_0 & sideSense_0 & !parkResult_0)', 'FALSE', 'G(F(!(!spec_policy_2) & !(!spec_policy_0)))', 'G(F(!(!spec_policy_2)))']",38.282555777987,4,e31276c6-f5ff-4e59-8a61-841880255ee3,0,True,False,,False,1.8375701470067725,1.8505959030007944,,,,,,,False,,,,
