Id,UniqueRefinement,Timestamp,Length,Parent,NumChildren,IsRealizable,IsSatisfiable,IsWellSeparated,IsSolution,TimeRealizabilityCheck,TimeSatisfiabilityCheck,TimeWellSeparationCheck,TimeCounterstrategy,CounterstrategyNumStates,TimeRefine,TimeGenerationMethod
14e5cd40-f3e7-42d9-bdbe-accee80c2d95,[],0.0022125139948911965,0,N/A,3,False,N/A,N/A,False,1.2713861470110714,N/A,N/A,1.226508473046124,2,5.000003147870302e-05,0.061609991011209786
e4cc549e-a450-411f-ad37-eddafaee0b1a,['G(F(!(sideSense_0 & !spec_policy_0 & eNV_CONSTRAINT_0_respondsTo_responded & (!(!spec_policy_2 & !spec_policy_1 & !spec_policy_0) | !parkResult_0) & !spec_policy_1 & !obstacle_0 & !spec_policy_2 & !parkResult_0)))'],3.8722998020239174,1,14e5cd40-f3e7-42d9-bdbe-accee80c2d95,1,False,N/A,N/A,False,1.3656365319620818,N/A,N/A,1.314677192014642,3,6.440101424232125e-05,0.027410188980866224
23b14093-dadf-4459-ab13-9f54dc4727e5,['G(!(sideSense_0 & !obstacle_0 & !parkResult_0))'],3.8723106450052,1,14e5cd40-f3e7-42d9-bdbe-accee80c2d95,1,False,N/A,N/A,False,1.3466447670361958,N/A,N/A,1.2995389539864846,9,4.5644002966582775e-05,0.037819044024217874
ca1476a0-5ac6-45de-b8b2-654156a5175f,['!(sideSense_0 & !obstacle_0 & !parkResult_0)'],3.8723155250190757,1,14e5cd40-f3e7-42d9-bdbe-accee80c2d95,1,False,N/A,N/A,False,1.3447009089868516,N/A,N/A,1.3036502369795926,6,4.425900988280773e-05,0.03133307199459523
151488a7-fc48-4636-a624-4107f85b7d96,"['FALSE', 'G(F(!(sideSense_0 & !spec_policy_0 & eNV_CONSTRAINT_0_respondsTo_responded & (!(!spec_policy_2 & !spec_policy_1 & !spec_policy_0) | !parkResult_0) & !spec_policy_1 & !obstacle_0 & !spec_policy_2 & !parkResult_0)))']",8.019191925006453,2,e4cc549e-a450-411f-ad37-eddafaee0b1a,0,True,False,N/A,False,1.2745599459740333,1.3046325119794346,N/A,N/A,N/A,N/A,N/A
a56eaea0-d047-469b-b050-d043ae6f315f,"['G(!(sideSense_0 & !obstacle_0 & !parkResult_0))', 'G(F(!(!spec_policy_2) & !(!spec_policy_0)))']",12.101601891976316,2,23b14093-dadf-4459-ab13-9f54dc4727e5,1,False,N/A,N/A,False,1.2725421639624983,N/A,N/A,1.2858998389565386,9,6.671401206403971e-05,0.03470292198471725
944d6f0e-e70c-4367-8297-4d745ae18d6b,"['!(sideSense_0 & !obstacle_0 & !parkResult_0)', 'G(F(!(!spec_policy_2)))']",16.13692906801589,2,ca1476a0-5ac6-45de-b8b2-654156a5175f,1,False,N/A,N/A,False,1.3303622210514732,N/A,N/A,1.3511929910164326,43,5.671702092513442e-05,0.03735636099008843
79cbde41-f6a3-4fb9-b1b4-66de5aace587,"['FALSE', 'G(!(sideSense_0 & !obstacle_0 & !parkResult_0))', 'G(F(!(!spec_policy_2) & !(!spec_policy_0)))']",22.683956513006706,3,a56eaea0-d047-469b-b050-d043ae6f315f,0,True,False,N/A,False,1.2991215749643743,1.248636290023569,N/A,N/A,N/A,N/A,N/A
0aded748-8030-4a15-bca9-c16b5049a380,"['!(sideSense_0 & !obstacle_0 & !parkResult_0)', 'G(F(!(!spec_policy_2) & !(!spec_policy_0)))', 'G(F(!(!spec_policy_2)))']",26.88654003298143,3,944d6f0e-e70c-4367-8297-4d745ae18d6b,1,False,N/A,N/A,False,1.3124683470232412,N/A,N/A,1.1994925789767876,47,7.186998846009374e-05,0.03379673801828176
26676e6a-d0ab-4726-95ce-3ca281aff408,"['!(sideSense_0 & !obstacle_0 & !parkResult_0)', 'FALSE', 'G(F(!(!spec_policy_2) & !(!spec_policy_0)))', 'G(F(!(!spec_policy_2)))']",33.36220073699951,4,0aded748-8030-4a15-bca9-c16b5049a380,0,True,False,N/A,False,1.2609932529740036,1.2917215159977786,N/A,N/A,N/A,N/A,N/A
